,text,intent,length
21640,mcleod plastic surgery muscle stimulant injection lip filler but her heart liver kidneys vagina be that of yr old lady truth be great,Non_hope_speech,23.0
7859,what be the problem find out statue be of slave trader seem like someone be offend racist be in the bottom of canal,Non_hope_speech,23.0
1217,their mouth be move but nothing be really come out it be like bukkake of word with no meaningnfor bunch of smart people,Non_hope_speech,23.0
14429,man i be so jealous australia never get any blm people we just get peaceful aboriginal protest and white dole bluger claim racism,Non_hope_speech,23.0
5184,dean bray how do you resist on the floor with white man on top of you and letas remember who have the gun,Non_hope_speech,23.0
1688,i watch boy erase the other day and after watch this video need to say to anybody that be go through conversion therapy,Non_hope_speech,23.0
7331,berg blm will not solve this but only make it bad people talk about racism as if america have not progress since slavery,Non_hope_speech,23.0
17469,that be false narrative harvard find white people be just as likely to be shoot by police when context be take into account,Non_hope_speech,23.0
21783,great hufflepuff okay still do not prove anything we do not know her sexuality and it do not matter to any of us,Hope_speech,23.0
11482,we be not say y all do not matter be say stop kill innocent black people because they matter as they do nothing,Non_hope_speech,23.0
9983,this be perfect explanation but the way noelle kay say it be as if she be be rude which be not the case,Non_hope_speech,23.0
15369,frankley talking blm be spread hate itas plan movement most be fall for it but many be wise up to its political agenda,Non_hope_speech,23.0
12635,ai do not agree with homosexuality but i have friend who be homosexualannthatas like white person say theyare racist but they have black,Hope_speech,23.0
14755,francesca nno be trollnwere just tired of woman create problem that do not exist in the first place and then complain about it,Non_hope_speech,23.0
18074,build thing do not inspire become scientist there be huge difference between science and engineering if you want to inspire girl in science,Non_hope_speech,23.0
21299,so you wanna know why iam really pass of at black people hate yeah tear down american history statue iall tear your down,Non_hope_speech,23.0
3259,i only see the beginning of the title and i think it saidnnakid meet conversion therapista and i be so fricken madd nn,Non_hope_speech,23.0
16336,pedantic prick i bet that be the only reason why you support them to show you be not racist when clearly you be,Non_hope_speech,23.0
5790,shift the focus from the black cry baby and infringe on their neg power craze be no no you get boo for that,Non_hope_speech,23.0
11781,that be funny ask the council to remove peacefully they do not now there be another version by force no need for signature,Non_hope_speech,23.0
8092,this be all about usher in the new world order render the police obsolete all over the world make all people powerless subject,Non_hope_speech,23.0
6291,po they be treat it that way manson would be happy in these day as they be push for his beloved race war,Non_hope_speech,23.0
2278,andrea raimey you canat repent for sin when you donat understand youare commit them through your judgment of other be morally superior attitude,Non_hope_speech,23.0
1760,i think most girl just do not like computer or engineering so people be not use to woman who like computer or engineer,Non_hope_speech,23.0
8045,all live do matter no be well than the other sander be fraud he get arrest in for throw egg at black protester,Hope_speech,23.0
8431,and antifa have anti and fa for fascist in the name but they be nothing but bunch of basement dwelling baby black shirt,Non_hope_speech,23.0
21300,sandra bland she be pull over for minor infraction the officer be polite and professional do not recall what it be she do,Non_hope_speech,23.0
850,iam i love math but iam unsure of my future career iam think about engineering but be unsure but this video touch me,Hope_speech,23.0
15982,sheriff clark seem to know the real problem on this matter and the thing need to fix it everyone else just talk politic,Non_hope_speech,23.0
2126,iam so happy i wasnat the only who realize the girl who adidnat agreea with homosexuality look like everyonea lesbian theater kid friend,Non_hope_speech,23.0
10217,the largely minority toronto police will be back in the parade and blm will lie in the grave they have dig for themselves,Non_hope_speech,23.0
3320,rebekah its not your buisness to try and change him even if you do it in the nice way just let him be,Non_hope_speech,23.0
