,text,intent
9719,evil iveight good try,Non_hope_speech
9720,thedaxter because he be massive contributor to bristol be build up over the year,Non_hope_speech
9721,bend knee for george floyd who put gun against pregnant womenas stomach truly pathetic,Non_hope_speech
9722,lmao liberals to have to fight alongside black against the conservatives to get some semblance of equality dude the black be where they be because of democrats they vote for them like of the time,Non_hope_speech
9723,blm get to check their statistic you give them fact,Non_hope_speech
9724,surely the protest should centre on change legislation that allow police to commit these crime in the first place,Non_hope_speech
9725,i do not i hate these protester for ruin decade of progress,Non_hope_speech
9726,through all the year her music get me through some tough sht i will always be grateful dss,Hope_speech
9727,why do george floyd become an idol for you despite the fact that he kill and rob the same as you if george be white,Non_hope_speech
9728,the interviewer have very punchable face,Non_hope_speech
9729,we be all create equal usa be the land of the free home of the brave,Hope_speech
9730,so if i do not get the job i want and i be man,Non_hope_speech
9731,alot if people bring it in them selve when they resist and not comply but alt if time you cimol and still get kill,Non_hope_speech
9732,when he say my choice be to love i lose itdy,Non_hope_speech
9733,open store call the white people store and tell them itas call this because white people own it but itas for everyone to shop you think that would fly as an asian american i wouldave support it if itas be all life matter and not just single out certain race,Non_hope_speech
9734,vision everything,Non_hope_speech
9735,shame and disgrace,Non_hope_speech
9736,bahahaha this be so funny cause all they want be the black voteswhy be they buy into this stuff i will always laugh at this,Non_hope_speech
9737,they be whore for vote great from sherif clarkena man that i happy to respect hell of lot,Non_hope_speech
9738,also blm be fund by white billionaire along with antifa for his interest not minority this be communist attempt takeover under the cover of racism at time it be problem here,Non_hope_speech
9739,i picture dr nancy linwhen be small boy,Non_hope_speech
9740,robert dambeck your from europe fucker,Non_hope_speech
9741,what be next all the dollar bill go to be replace with mlk and george floyd,Non_hope_speech
9742,well do to the sheriff mention the poor defenceless unborn child within the womb,Non_hope_speech
9743,love crystal so much shea so sweet,Non_hope_speech
9744,ok i understand what the cop do be wrong we need to stop holler racism and realize that it be not right either way sometimes black or white it be wrong for anyone to kill anyone,Non_hope_speech
9745,human live matter colour dus not,Hope_speech
9746,if any race feel unjustly treat it be up to them to express it through protest you can not experience all life,Non_hope_speech
9747,sunshine littlephilly it wonat send people to hell,Non_hope_speech
9748,the sheriff need to be reward with bag of golden flower he be once part of lock up our black man now he have lot to say about the black community,Non_hope_speech
9749,unless you want us all to move back to africa you know the place where all humans originate from which may be bit difficult and you may have to give up few thing but how noble of you to give that all up and go back to your homeland and try and make it well,Non_hope_speech
9750,black live matter do not mean that only black life matter it simply mean black life be important,Non_hope_speech
9751,i would wait until the cold weather come,Non_hope_speech
9752,uhm crystal like doctor who now i like her even more,Non_hope_speech
9753,so someone say their life matter be divisive,Non_hope_speech
9754,hello from russia lot of student with different skin colour study at my university there be no racism,Non_hope_speech
9755,dunno forget last load of protest where it just end evry just go ome,Non_hope_speech
9756,movie jimmy i really hope you mean pony,Non_hope_speech
9757,blm wlm alm yip agree but,Non_hope_speech
9758,yep and thie whole blm movement be joke,Non_hope_speech
9759,i wish people who criticise her would watch this and stop give her such hard time no other artist today in the chart be this honest,Non_hope_speech
9760,the left be so hypocritical,Non_hope_speech
9761,she do not say anything wrong,Non_hope_speech
9762,wagner technically if all racist be kill,Non_hope_speech
9763,i be homophobic until i realize i be bi,Non_hope_speech
9764,mc fortnut honestly tho,Non_hope_speech
9765,because of you thank you so much queen,Non_hope_speech
9766,blm be racist organization,Non_hope_speech
9767,atlas i be white and proud of my ancestor and my skin colour do that make me racist,Non_hope_speech
9768,say all life matter can be offensive for the same reason black life matter can be offensive to some black live matter be an offensive say because to somea it insinuate that the majority of non black think that black life do not matter and that the majority of non black be racist when there be absolutelya no physical evidence to support that thought so obviouslya to non racist non black thata be grosslya offensive notion now all live matter can be offensive to some black becausea to thema it insinuate that theya only care about black life and that they be say other life do not matter when if youa actually trya comprehend their perspective,Hope_speech
9769,the clown,Non_hope_speech
9770,bae shut up snowflake you do not live in africa,Non_hope_speech
9771,paver the reason you will not go back to africa be because you would be lose without your white american master give you handout in the form of welfare and you would miss malt liquor and use your race card at every chance you get,Non_hope_speech
9772,mahn that be so wonderful i want to thank her jesus should be honor,Non_hope_speech
