,text,intent
11729,Police should of arrest them on sight now we want the statue clean and replaced back be it belong,Non_hope_speech
11730,Police do not need more training the community need to be train stop fight the police expect,Non_hope_speech
11731,the interviewer be reword the same question over and over again,Non_hope_speech
11732,Frr I think she be lesbian,Non_hope_speech
11733,all life matter if you disagree your,Non_hope_speech
11734,handsome guy who be he,Non_hope_speech
11735,It be hard to trust wikipedia,Non_hope_speech
11736,only homophobe thumb down the video,Non_hope_speech
11737,Kurt Sandberg umm more like feel leave out because for once itas not all about and ur race,Non_hope_speech
11738,thank you so much for what you be do and for be brave and determinednnIm female engineer and an artist and I have experience everything that you have describe of the hard thing for me be struggle with be real girly girl and really good engineer the line I do not fit in really resonate,Hope_speech
11739,I be walk by save the polar bear rally day and I just think what kind of selfish people would do that all animal live matter not just the polar bear Lmao just bc they be an endanger specie that do not give the ppl the right to give them attention selfish prick,Non_hope_speech
11740,Tim Peters we can not act like white didnat do that too though can we Letas not be ignorant,Non_hope_speech
11741,say the person with no profile picture,Non_hope_speech
11742,how do land in fairy dust village,Non_hope_speech
11743,athat would just be eh pure meana omg that little girl be so adorable,Non_hope_speech
11744,We should keep conversion therapy but instead of convert kid,Non_hope_speech
11745,I love Sheriff David Clark It be now where be he the nation need his wisdom,Non_hope_speech
11746,maybe she be bi,Non_hope_speech
11747,It be racist be movement that start because of police brutality towards black ppl Itas sick how often this happen,Non_hope_speech
11748,omg WOW so much change,Non_hope_speech
11749,Madonna look stunning I also love what she say about michael jackson,Non_hope_speech
11750,the child who say ai choose to lovea be so precious and enlighten I hope more people be like them,Hope_speech
11751,family with an example,Non_hope_speech
11752,thank for keep me go to design thing,Non_hope_speech
11753,I think she be boy that acted girly LMAO,Non_hope_speech
11754,random person at the comment nespcially black lolol,Non_hope_speech
11755,how many brain cell do these people have,Non_hope_speech
11756,They be extremist terrorist BLM true nature be,Non_hope_speech
11757,your guessing,Non_hope_speech
11758,just because prosperous country for SOME be found and profit off the exploitation of other do not make it right the UK be establish from Christianity but lot of people be not christian civilisation be establish with lot of thing that do not represent what our view can and should be in the st century so your point be flaw my friend,Non_hope_speech
11759,She be also get every right to her own opinion She be child and she may not even be sure of what she be say leave her alone,Hope_speech
11760,black statue matter,Non_hope_speech
11761,Iall never understand when someone say they adonat agreea with homosexuality It literally have nothing to do with you therea nothing to aagreea with It just be what it be and always have be,Hope_speech
11762,year on and the elephant in the room remain unacknowledged,Non_hope_speech
11763,so black live Matter be racist how so,Non_hope_speech
11764,at this point I just want to go to new planet,Non_hope_speech
11765,drop napalm on them all thug and hooligan thatas all they be nothing to do with race or equality,Non_hope_speech
11766,with that logic no be bear straight either,Non_hope_speech
11767,Jun Liu the peacefull protestor cover the looter and the rest,Non_hope_speech
11768,totally agree She be even ask question,Non_hope_speech
11769,black live matter but Sanders be of the most racist democrats they be all racist but he the most racist,Non_hope_speech
11770,poor fucking princess You be show exactly why you should not be work,Non_hope_speech
11771,I just hope that the black community realize that they be be use like pawn so Democratas will get their vote Democrats donat care about anything but get vote,Non_hope_speech
11772,kid these day lmao,Non_hope_speech
11773,there more white man that die by cop then black man,Non_hope_speech
11774,multicultural society should not decide what history be on show by mob rule,Non_hope_speech
11775,keep up the self pity It will get you far in life that be how you succeed blame everything and everyone for your problem,Non_hope_speech
11776,thomas bruh youare literally just try to suppress blm,Non_hope_speech
11777,honestly I would pretend Iam straight and then date other guy behind my parent back,Non_hope_speech
11778,Sheriff Clark be correct,Non_hope_speech
11779,ert an thank you for prove feminist latch onto detail to avoid the main point of an argument,Non_hope_speech
11780,Juan play the race card,Non_hope_speech
11781,Reynolds I agree,Non_hope_speech
11782,Lynch the act be the same,Non_hope_speech
11783,Her face be like balon ready to explode,Non_hope_speech
11784,OuAcdraogo if black life matter then they would not be kill at the hand of racist would they,Non_hope_speech
11785,I be anxious to see if my year old daughter will watch this with me STEM toy be her favorite,Hope_speech
11786,incredible to defend this Crack head,Non_hope_speech
11787,athat would be just uh pure meana,Non_hope_speech
11788,Walder nSincerest thank you nnHumans have lose the meaning of sympathy,Non_hope_speech
11789,Democrats need to be remove and stop pocket phone for their own profitable game give it back to the people no matter what color or race or creed or religion,Non_hope_speech
11790,My Dog Bruno life be the ony that matter and of course mine too,Non_hope_speech
11791,I hate people who live in pretend world call spade spade,Non_hope_speech
11792,the Home Secretary be right,Non_hope_speech
11793,I donat think you understand black be bring over here hundred of year ago to be force to work in shitty condition Our ancestor put their blood,Non_hope_speech
